$E_{\mathregular{g}}^{\mathregular{PBE}}$ (eV),$E_{\mathregular{g}}^{\mathregular{GLLB-SC}}$ (eV),$E_{\mathregular{g}}^{\mathregular{SCAN}}$ (eV),$E_{\mathregular{g}}^{\mathregular{HSE}}$ (eV),$E_{\mathregular{g}}^{\mathregular{Exp}}$ (eV)
0.0,,,,
0.08820000000000006,,,,
1.9239,,,,
2.2536,,,,
0.0,,,,0.0
2.2345,,,,
0.6981999999999999,,,1.329582,
4.1002,,,,
5.0172,,,,
4.4506,,,,
2.8588,,,,
4.0752,,,,
1.3879999999999997,,,,
0.0,,,,
1.5202,,,,
0.0,,,,
0.0,,,,
6.0452,,,,
0.0,,,,
1.3500000000000003,,,,
0.4266000000000001,,,,
2.7808,,,4.493511,
3.6661,,,,
1.5431,,,,
6.3448,,,,
0.0,,,,
0.0,,,,
0.18710000000000004,,,,
1.7353,,,,
3.2880000000000003,6.44,,,
3.1738,,,,
0.0,,,,
2.1402000000000005,,,,
1.6259,,,,
0.0,,,,
4.7799,,,,
2.5331,,,,
3.3068,,,,
1.8799,,,,
2.1081,,,,
0.0,,,,0.0
0.0,,,,
3.3031,,,,
2.4504,,,,
0.7206000000000001,,,,
1.8137,,,,
2.1854000000000005,,,,
0.6375000000000002,,,,
2.9456,,,,
1.0902000000000005,,,,
0.0,,,,
2.6145,,,,
0.0,,,0.034144,
0.5188999999999999,,,,
3.5538,,,,
0.0,,,,
0.0,,,,
5.0869,,,,
3.4118000000000004,,,,
0.007100000000000328,,,,
0.0,,,,
0.4874999999999998,2.32,,1.1028159999999998,
1.9819,,,,
0.0,,,0.0,
0.0,,,0.0,
2.5009,,,,
3.0316,,,,
0.0,,,,
2.4311000000000003,,,,
0.0,,,1.3839709999999998,
3.8301,,,,
3.2726,,,,
0.0,,,,
0.0,,,,
3.0799,,,,
1.0172,,,,
0.0,,,,
4.4368,,,,
5.5226000000000015,,,,
0.0,,,,
0.7508999999999997,,,,
1.3247,,,2.722627,
4.863899999999999,,,,
1.9324,,,,
2.2703,,,,
3.5820000000000003,,,,
0.6117000000000004,,,,
0.0,,,,
0.7393000000000001,,,,
0.0,,,,
0.0,,,,
0.3586999999999998,,,,
0.6968000000000001,,,,
1.3589000000000002,,,,
0.0,,,,
0.0,,,,
3.9494,,,,
1.3209999999999995,2.46,,,
2.8195,,,,
2.3334,,,,
0.0,,,,
2.8342,,,,
0.0,,,,
0.0,,,,
0.3799999999999999,,,,
1.0425,,,,
0.0,,,0.0,
2.5304,,,,
3.0096,,,,
2.4145,,,,
1.0337999999999994,,,,
0.0,,,,
1.6796999999999995,,,,
0.0,,,0.0,
2.4974000000000007,,,,
3.2221,,,,
0.6627000000000005,,,,
1.3134,,,,
0.005599999999999938,,,,
0.0,,,,
0.0,,,,
1.2937000000000003,,,,
1.6619000000000008,,,,
0.0,,,0.0,
0.9265,2.01,,,
3.4308,,,,
1.7395,2.95,,,2.0
2.5281,,,,
0.0,,,,0.0
0.0,,,,
2.8479,,,,
3.1749,,,,
3.5743,,,,
0.0,,,0.0,0.0
0.0,,,,
2.786,,,,
2.0826,,,,
0.0,,,,
2.1316,,,,
0.0,,,,
1.9354,,,,
0.1887000000000003,,,,
0.0,,,,
1.2594,,,,
1.7914,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
2.1573,,,,
0.0,,,,
0.0,,,,
0.0,,,,
3.9589,,,,
0.0,,,,
3.6141,,,,
0.2979000000000003,,,,
2.6971,,,,
0.0,,,0.0,
0.0,,,,0.0
1.8864000000000003,4.04,,,
1.2714000000000003,3.0,,,
0.0,,,,
1.4633,,,,
0.5430000000000001,,,,
0.31599999999999984,,,,
0.02160000000000029,,,,
7.3689,,,,
0.0,,,,
0.0,,,,
3.2243,,,,
0.00099999999999989,,,,0.71
5.2373,,,,
1.1997999999999998,,,,
2.1896000000000004,,,,
2.6791,,,,
0.0,,,,
2.7575000000000003,,,,
0.0,,,,
1.7624,,,,
4.2843,,,,
0.0,,,,
0.0,,,0.0,
5.3972,,,,
0.0,,,,
4.0448,,,,
0.0,,,,
0.0,,,,
1.2079,,,,
0.7793000000000001,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
0.0,,,,
2.3788,,,3.3752937999999997,
0.8136,,,,
0.0,,,,
0.006900000000000003,,,,
3.2665999999999995,,,,
3.8876,,,,
0.8865999999999996,,,,
6.3532,,,,7.843333333333334
2.1836,,,,
0.0,,,0.0,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
3.4058,,,,
0.0,,,,
5.691,,,,
0.6104,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
0.7812999999999999,,,2.1993,
3.3593,,,,
1.949,,,,
1.2143000000000002,,,2.10510166,
5.5908,,,,
0.0,,,,
0.0,,,,
0.7450999999999999,,,,
2.4395,,,,
2.7802,,,,
0.0,,,,
0.0,,,,
0.0,,,,
1.7121,,,,
0.26269999999999993,,,,
0.0,,,,
3.0589000000000004,,,,
3.8407,,,,
1.4931,,,,
0.7526000000000002,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.8247,,,,
0.8960000000000001,,,,
2.0207,,,,
0.0,,,,
2.3,,,,
0.0,,,,
2.4837,,,,
4.0165,6.98,4.445,5.729341000000001,
1.4002,,,,
0.9318,,,,
5.249599999999999,,,,
0.0,,,,0.0
2.2356000000000003,,,,
0.9536999999999998,,,,
0.5763000000000003,,,,
3.0834000000000006,,,3.862693,
5.2162000000000015,,,,
0.0,,,,
1.9062,3.73,,,
0.0,,,0.8335589999999999,
0.0,,,,
0.0,,,,
5.4068000000000005,,,7.326726,
0.0,,,,
0.0,,,,
2.3631,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.5485999999999995,,,,
0.0,,,,
4.7339,,,,
0.0,,,,
4.3565,,,,
4.7523,,,,
1.3057999999999996,,,,
0.0,,,,
4.707999999999998,,,,
1.1291,,,,
0.1016999999999999,,,,
0.0,,,,
0.0,,,,
1.368,,,,
0.0,,,0.0,
1.9267,3.41,,,
1.0399000000000005,,,,
0.0,,,,
1.6752999999999991,2.94,,,
0.0,,,,
2.1549,,,2.9177470000000003,
7.5534,,,,
0.9199000000000002,,,,
1.6380000000000003,,,,
0.0,,,,
2.4942,,,,
0.0,,,,
1.7453,,,,
4.2484,,,,
3.932999999999999,,,,
2.8181,,,,
4.3533,,,,
0.0,,,,
2.1081000000000003,,,,2.75
0.4925,,,,
0.0,,,,
0.0,,,,
2.8659,,,,
0.0,,,,
1.8635,,,3.145349,
0.0,,,,
2.5224,,,,
1.8744,,,,
0.7411000000000012,,,,
0.0,,,,
3.5606,,,,
1.4040000000000001,,,,
0.0,,,0.0,
0.0,,,,
2.781,,,,
1.9513,,,,
2.0514,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.5246,,,,
2.2966,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
4.3033,,,,
0.0,,,,
1.1087000000000002,,,,
0.0,,,,
2.0578,,,,
1.4719,,,,
2.2737,,,,
0.0,,,0.0,
3.0212,,,,
0.0,,,0.0,
0.0,,,,
0.0,,,,
2.1938,,,,
0.17819999999999991,1.26,,1.23708,
0.6082999999999998,,,,
0.0,,,,
2.3680000000000003,,,,
1.835,,,,
0.8597000000000001,,,,
0.9821,,,,
0.0,,,,0.0
1.182,,,,
1.0520999999999998,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
3.2951,,,,
2.0169,,,,
0.5956999999999999,,,,
2.4759,,,,
2.4573,,,,
2.1565,,,,
0.0,,,,
1.2627000000000002,,,,
2.3594,4.07,,,
0.0,,,,
0.5371000000000006,,,,
1.8184,,,,
3.6076,,,,
4.9053,,,,
0.0,,,,
1.962,,,,
0.4371999999999989,0.6,,,
1.2925999999999995,,,,
3.6831,6.86,,,
2.6059,5.32,,,
0.9203,,,,
2.7886,,,,
3.111,,,,
3.6244,,,,
2.3608,,,3.9616519999999995,
0.0,,,0.0,
3.4569,,,,
0.0,,,,
0.0,,,,
0.0,,,,
1.622,,,,
3.7309,,,5.5150229999999985,
3.0397,,,4.38589,
0.0,,,,
1.9382,4.47,,,
3.0611,,,,
1.2048,,,,
0.0,,,,
5.2483,,,,
4.5317,,,,
4.3268,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
2.4214999999999995,,,4.1554959999999985,
0.0,,,0.0,0.0
2.5741,,,,
0.18710000000000004,,,,
4.627,,,,
5.5314,,,,
1.5810999999999995,,,,
0.0,,,,
2.4072,,,,
2.3702,,2.4823,,
3.7419,,,,
4.2615,7.22,,6.080689,
0.0,,,,
1.2819,,,,
0.0,,,,
0.0,,,,
0.0,,,,
1.4654999999999998,,,,
0.0,,,,
1.8576,,,2.869519,
0.2504,,,,
2.1899,,,,
0.0,,,,
3.5795,,,,
3.5318,,,,
0.0,,,,
0.7819000000000003,,,1.60002621,
0.6202000000000001,,,,
0.0,,,,
0.0,,,,
2.5444,,,,
0.0,,,,
4.2046,,,,
2.8666,,,4.5070739999999985,
2.7397,,,,
0.0,,,,
0.0,,,,
2.2590000000000003,,,,
3.4465000000000003,,,4.883686,
0.0,,,,
5.2753999999999985,,,7.185714,
0.0,,,,
0.0,,,,
0.7279,,,,
1.3617999999999997,2.66,1.4997,,1.3199999999999998
2.1536,,,,
2.1729000000000003,,,,
4.1943,,,,
3.1265,,,,
0.6304999999999996,,,,
0.1836,,,,
0.0,,,,
2.2562,,,,
0.05679999999999996,,,0.457401,
0.6309,,,1.163584,
1.7836,,,,
0.4117000000000002,,,,
0.0,,,,
0.4004000000000003,,,,
0.20890000000000009,,,,
4.2734999999999985,7.91,,5.796323999999999,
0.7093,,,,
0.0,,,,
4.675599999999998,,,,
2.8422,,,,
3.2106,,,,
0.0,,,,
5.2165,,,,
2.5348,,,,
3.9745,,,,
5.0785,,,,
0.4779999999999998,,,,
0.0,,,,
3.5881,,,,
0.2053999999999996,,,,
1.5893000000000002,,,,
4.6511000000000005,9.08,,6.020972,
5.3095,,,,
0.0,,,,
0.0,,,,0.0
0.0,,,,
0.3412000000000001,,,,
2.8197,,,,
2.7862,,,,
0.5434000000000001,,0.2456,,0.375
2.2227,,,,
0.09339999999999993,,,,
0.8743000000000001,,,,
0.0,,,,
2.8520000000000003,,,,
0.6132000000000001,,,,
4.9316,,,,
0.4936000000000002,,,,
0.0,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
2.137900000000001,4.44,,,
0.0,,,,
1.4608,,,,
1.5907,,,,
4.0586,,,,
0.0,,,,
0.6339999999999999,,,,
0.0,,,,
3.8233,,,,
2.4921,,,,
0.0,,,0.0,
0.0,,,,
0.0,,,,
1.7611,,,,
0.0,,,,
1.0047000000000006,,,,
0.14280000000000026,,,,
0.5421999999999993,3.33,,1.7160289999999998,
1.7724,,,,
0.0,,,,
0.8734,,,,
0.0,,,,
0.0,,,,
1.2666,,,,
0.0,,,,
4.2196,,,,
2.2955,,,,
2.3528,,,,
1.8469,,,,
0.0,,,,
1.9428,,,,
1.364,,,,
5.3234,,,,
3.7211,,,,
0.11019999999999984,,,,
0.0,,,,
0.2629999999999999,,,,
2.4388,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.35530000000000017,,,,
0.0,,,,
1.8294,,,,
0.0,,,,
0.0,,,,
2.3656,,,,
2.6752,,,,
0.5768,,,,
0.04710000000000003,,,,
0.0,,,,
0.0,,,,
0.0,,,,
1.379,,,,
0.0,,,0.635127,
3.6817,,,,
1.9962,,,,
2.4354,,,,
0.0,,,,
0.0,,,,0.0
3.0329000000000006,,,,
1.0955000000000004,,,,
0.0,,,,
0.4776,,,,
2.9986,,,,
0.0,,,,
6.7384,,,,
0.0,,,,
0.0,,,,
3.5802,,,5.2488304,
2.0392,,,,
3.6363,,,,
0.0,,,,
1.1791999999999998,,,,
0.0,,,,
2.0169,,,,
0.0,,,0.0,
4.5471,,,,
1.3481,,,,
0.0,,,,
0.9809,,,,
0.0,,,,
0.0,,,,
1.2140999999999995,2.46,,,
1.0145,,,,
3.1453,5.06,,4.27704248,4.17
0.0,,,,
0.4724999999999997,,,,
5.6388,,,,
0.2273000000000005,,,,
0.7487999999999997,,,,1.47
0.0,,,,0.0
0.00990000000000002,,,,
2.32,4.03,,2.8661786200000003,
2.4743,,,,
0.4985,,,,
3.3781,,,,
4.499700000000002,7.37,,5.8965,
0.0,,,,
0.3195999999999999,,,,
0.0,,,,
1.3659,,,,
3.8473,,,,
0.0,,,,
1.5105,,,3.143212,
3.8508,,,,
0.8494000000000002,,,,
1.6583000000000006,,,,
0.0,,,0.0,
0.0,,,,
0.8045999999999998,2.5,,1.651241,
0.5042,,,,
0.8978000000000002,,,,
0.0,,,,
0.0,,,,
2.8193,,,,
0.0,,,0.0,
3.7067,,,5.262441,
4.1874,,,,
1.1079,2.53,,1.8449389999999999,
4.3892000000000015,,,,
0.0,,,,0.0
1.8511,,,,
0.0,,,,
6.475,,,7.828746000000001,
0.0,,,,
3.7853,,,,
0.0,,,,
2.8578,,,,
1.3800000000000003,,,,
0.0,,,,
0.0,,,,
0.0,,,,
2.0186,,,,
0.0,,,,
1.9223,,,,
4.5564,,,,
0.07240000000000002,,,,
0.9192999999999998,,,,
0.0,,,,
1.3877,2.62,1.4937,2.0049580000000002,1.5
2.1274,,,,
0.2972999999999999,,,,
3.9123,,,,
0.0,,,,
0.0,,,,
3.7375,,,,
0.0,,,0.0,
0.3123,,,,
2.7976,,,,
0.0,,,,
3.6068,,,,
0.0,,,,
1.4348,,,,
0.0,,,,
0.6528999999999999,,,,
0.0,,,,
0.19190000000000015,,,,
3.3298999999999994,,,,
1.7539,,,,
3.4895000000000005,,,,
3.2665,,,,
2.764,,,,
1.8283000000000005,,,2.635775,
2.3445,,,,
4.6727,,,,
0.6017999999999999,,,,
0.5856999999999999,2.37,,,
2.6618000000000004,4.59,,,
1.4223999999999997,,,,
0.0,,,,
0.0,,,,
0.0,,,,
2.963,,,,
1.3204,,,,
4.1843,,,,
1.5078999999999998,,,,
0.6124999999999998,,,,
3.2754000000000003,,,,
0.0,,,,
1.9435,,,,
0.0,,,,
0.0,,,,
3.835,,,,
1.938,,,,
0.0,,,,
1.1330999999999998,,,,
0.0,,,,
0.0,,,,
3.3100000000000005,,,,
0.0,,,,0.0
1.2547,2.19,,,
0.0,,,,
0.0,,,,
2.3625000000000003,,,,
2.0267,,,,
1.1562,,,,
4.1541000000000015,,,,
0.0,,,,
0.0,,,,
0.0,,,,
1.0578999999999996,,,,
4.0502,,,,
2.6787,,,,
0.0,,,,
3.1359,,,,
4.7863,,,,
0.0,,,,
3.6538,,,,
2.6852,,,,
1.9013,,,,
0.0,,,,
0.0,,,,
2.0806,,,,
2.4461,,,,
4.9837,,,,
0.0,,,,
0.8604999999999999,,,,
3.3463,,,,
0.0,,,,
0.0,,,,
1.9125,,,2.6088060000000004,
0.2456,,,,
0.17779999999999996,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
4.9633,,,,
0.1331,,,,
4.431,,,,
5.9262000000000015,,,7.975463,
2.7633,,,,
0.0,,,,
2.7971000000000004,,2.8455,3.0227169999999997,
5.484,,,,
0.2824,,,,
1.3384999999999998,,,,
2.5568000000000004,,,,
4.1707,,,,
0.0,0.483,,,
0.0,,,,
0.6006999999999998,,,,
3.9536,,,,
5.9314,,,,
4.3487,,,,
0.5488999999999997,,,,
0.0,,,,
4.9276,,,,
0.02210000000000001,,,,
1.9794,,,,
0.5706000000000002,,,,
1.4239,,,,
1.2355999999999998,,,,
2.9357,,,,
0.0,,,,
3.9606,,,,
1.2724000000000002,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.9276,,,,
4.8361,,,,
0.07189999999999985,,,,
0.0,,,,
4.651299999999999,,,,
3.6325,,,,
5.4224,,,,
3.4749,,,,
1.1058,,,,
1.3935000000000004,,,,
0.055199999999999694,,,,
0.0,,,,
6.5953,12.5,7.2365,,9.1425
2.8041,,,,
4.2763,,,,
2.1513,,,,
0.8512999999999993,,,1.7380369999999998,
0.0,,,,
0.0,,,,
0.0,,,,
0.7964000000000002,,,1.4683739999999998,
0.0,,,,
3.6065,,,,
0.0,,,,
0.0,,,,
0.10840000000000004,,,,
0.0,,,,
0.0,,,,0.0
2.1919,,,,
4.0089999999999995,,,,
0.2388,,,,
4.8011,,,,
0.0,,,,
1.0933,,,,
2.021,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
4.4102999999999986,,,,
3.25,,,,
1.3282000000000005,2.92,,,
0.0,,,,0.0
2.0596,,,,
3.3858999999999995,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
1.5919999999999999,,,,
0.0,,,,
3.4628999999999994,,,,
0.0,,,,
1.4515999999999996,,,2.560986,
0.0,,,,
1.0675,,,,
0.6735000000000002,,,,
0.0,,,,
0.2570999999999999,,,,
0.0,,,,
2.6594999999999995,,,,
0.9695,,,,
0.6675,,,,
3.1157000000000004,,,,
0.0,,,0.42163100000000003,
0.0,,,,
0.8623000000000001,,,,
0.0,,,,
0.5346,,,,
0.0,,,,
2.1691000000000003,,,,
5.6144,,,,
1.6763,,,,
2.2704000000000004,,,,
3.664400000000001,,,,
2.9931,,,,
2.0007999999999995,,,,
3.2288,,,,
0.0,,,,
2.8732,,,,
4.8449,,,,
4.1189,6.34,,,
0.0,,,,
2.4168000000000003,,,,
1.8642,,,,
2.1249,,,,
0.3207,,,,
0.0,,,,0.0
0.039899999999999824,,,,
2.5332,,,,
0.0,,,,
0.0,,,,
4.8355000000000015,,,,
3.7417,,,,
0.2985,,,,
1.3549000000000002,,,,
0.0,,,,
0.0,,,,
0.0,,,,
6.981,,,,
4.071999999999999,,,,
0.006399999999999739,,,,
0.0,,,,
1.6729999999999998,,,,
2.0493,,,,
7.0565,,,,
0.9203,,,,
0.0,,,,
1.7401,,,2.0470930000000003,
2.0151,,,,
5.0989,,,,
0.0,,,,
0.0,,,,0.0
0.0,,,,
2.3882,,,,
0.0,,,,
2.2055,,,,
3.1633000000000004,,,,
1.6962000000000006,,,,
3.1375,,,,
3.6889,,,,
0.0,,,,
0.0,,,,
2.225,,,,
2.5515000000000003,,,,
5.0128,,,,
2.7325000000000004,,,,2.76
0.4427000000000001,,,,
0.6507999999999998,,,,
0.0,,,0.0,
0.2884,1.03,,1.023734,
0.0,,,,
0.0,,,,
0.0224000000000002,,,,
0.0,,,,
0.0,,,,
3.9579,,,4.29274792,
4.568899999999998,,,,
0.0,,,,
0.5510000000000002,,,,
2.4065000000000003,,,,
0.0,,,,
2.3315,,,3.324956,
0.0,,,,
2.4653,,,3.7678480000000003,
5.1722,,,,
0.0,,,,
0.0,,,,
0.9477000000000002,,,,
3.4275999999999995,,,,
0.0,,,0.0,0.0
0.2483999999999997,,,,
1.318,,,,
0.0,,,,
1.1496,,,,
0.17550000000000046,,,,
0.0,,,0.0,
4.7646,,,,
0.0,,,,
0.0,,,0.0,
2.1716,,,,
1.5453999999999994,,,,
0.0,,,,
0.0,,,,
0.4981,,,,
5.6495,,,,
0.0,,,,
2.1919999999999997,,,,
3.3145,,,4.425003,
0.053300000000000125,,,,
0.5931000000000006,,,,
0.0,,,,
0.0,,,,
4.268000000000002,,,5.968433999999999,
5.2222,,,,
1.0712000000000002,,,,
1.3367000000000002,,,,
4.0135000000000005,,,,
4.0837,,,,
0.9188,,,,
0.0,,,,
1.9589000000000003,,,,
0.0,,,0.0,
0.4905999999999999,,,,
0.8876,,,,
1.2721,,,,
1.0461999999999998,,,,
1.6844,,,,
1.9569,,,,
1.5987,,,,
0.5724,,,,
0.0,,,,
0.0,,,,
2.6063,,,,
0.0,,,0.0,0.0
0.8362000000000003,,,,
4.4155,,,,
3.3286,,,,
0.7525999999999997,,,,
0.0,,,,
5.6266,,,,
1.1831,,,,
0.0,,,,
0.0,,,,
4.5535,,,,
1.7507,,,,
4.4803,,,,
2.6105,,,,
2.3445,,,,
0.7804000000000002,,,1.37827886,
2.6961,,,,
2.3485,,,,
0.38480000000000025,,,,
0.0,,,,
0.032899999999999714,,,,
1.204,,,2.0984849999999997,
2.5266,,,4.1395360000000005,
0.0,,,,
0.6470999999999998,,,1.546492,
2.7012,,,,
0.0,,,,
0.0,,,,
0.0,,,,
3.8084,,,,
2.2955,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
4.9935,,,,
0.0,,,,
0.2341999999999997,,,,
0.0,,,,
2.7659,,,,
2.6754,,,,
0.0,,,,
0.0,,,,
0.3373999999999997,,,,
2.2614,,,,
4.33,,,,
0.0,,,0.0,
0.0,,,,2.74
3.3825000000000003,,,,
0.0,,,,
2.3441,,,,
0.2267999999999999,,,,0.0
1.8272,,,,
0.0,,,,
0.0,,,,
0.2587,,,,
0.0,,,,
1.7788,1.86,,,1.254725
1.2527,,,,
1.7777000000000005,,,,
1.4993999999999998,,,,
0.0,,,,
0.0,,,0.0,
3.4277,,,,
0.0,,,0.0,
0.0,,,,
3.8928,,,,
1.4475,,,,
1.9894,,,,
0.6806000000000001,,,,
0.5486999999999999,,,,
3.5691,,,,
3.2402,,,,
4.2505,,,,
0.0,,,,
0.5901000000000001,,,,
0.0,,,,
0.0,,,,
0.022699999999999942,,,,
0.0,,,0.0,
3.4217,,,,
2.5253,,,,
2.888,,,4.422955,
3.3102,,,,
3.5013,,,,
0.0,,,,0.0
4.2206,,,,
0.0,,,,
0.0,,,,
0.02890000000000015,,,,
0.0,,,,
3.623,6.29,,5.1467540000000005,
1.3812999999999995,,,,
1.7933,,,,
3.3952,,,,
0.0,,,,
3.0104,,,,
0.0,,,,
0.0,,,,
0.0,,,0.0,
3.48,6.92,,5.6869250000000005,
2.3422,,,,
0.0,,,,
3.0346,,,,
0.7903000000000002,,,,
4.3605,,,,
5.189699999999998,8.9,,,
4.7432,,,,
0.0,,,,
2.6249,,,,
1.4820000000000002,,,,
0.0,,,,
2.6363000000000003,,,,
0.6193,,,,
2.9251,,,,
3.0731,,,,
0.0,,,,
4.2129,,,,
2.9783,,,,
0.0,,,,
0.9953999999999998,,,,
0.5375999999999999,,,,
3.3039,,,,
1.3359,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
0.0,,,,
0.7308000000000003,,,,
0.0,,,,
0.5786000000000002,2.02,,,
0.0,,,,
0.9817,,,,
0.07679999999999998,,,,
0.0,,,,
1.2521,2.45,,,
0.22279999999999944,,,,
1.9265,,,,
0.7832999999999999,,,,
2.3307,,,,
2.1172000000000004,,,,
0.0,,,,
1.5232999999999994,,,,1.26
3.1275,,,,
1.0406,,,,
0.0,,,,
0.0,,,,
4.1718,,,,
3.2767,,,,
4.2444,,,,
2.3603,,,,
0.0,,,,
0.0,,,0.0,
0.3756999999999999,1.86,,,
5.4079,,,,
5.4835,,,,
2.2608,,,,
1.5963,,,,
0.3179,,,,
2.5256,,,,
2.5793,,,,
0.0,,,0.0,
0.0,,,0.0,
0.009699999999999598,,,,
5.0012,,,,
3.2760000000000002,,,,
0.0,,,,
2.5182,,,,
0.0,,,,
0.0,,,,
6.7493,12.7,7.5096,8.516805999999999,
3.8617,,,,
0.0,,,,
0.3782999999999999,,,,
5.3401,10.7,,,
2.3849,,,,
1.8732,,,3.3656099999999998,
4.616300000000002,,,,
0.06820000000000004,,,,
2.6305,,,,
0.0,,,,
0.0,,,,
1.7217999999999998,,,,
3.7769,,,,
4.4907,,,,
2.4271000000000003,,,,
0.7143000000000002,,,,
0.0,,,,
0.0,,,0.454446,
0.0,,0.0418,,
1.0543999999999998,,,,
2.6094,,,,
0.0,,,,
2.9884000000000004,,,,
4.0901,,,,
1.0186,,,,
0.05330000000000002,,,,
2.0821,,,,
0.0,,,,
0.0,,,0.0,
0.3083999999999998,,,,
0.0,,,,
0.0,,,,
0.1349999999999998,,,,
1.0689000000000002,2.37,,,
1.2663000000000002,,,,
3.2379,,,,
2.0011,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,0.0,
0.0,,,,
4.9394,,,,
0.0,,,,
0.0,,,,
3.4848,,,,
2.8181000000000003,,,,
1.2049,,,,
1.8504,,,,
0.0,,,,
2.5126,,,,
2.5626,,,,
0.0,,,,
0.0,,,,
2.9765,,,,
0.0,,,,
0.0,,,0.0,
2.0249,,,,
5.0688,,,7.1005850000000015,
0.0,,,,
0.0,,,,
0.5,,,,
0.0,,,,
0.4802,,,,
1.9381,,,3.10136,
0.0,,,,
0.0,,,0.0,
1.5864999999999998,0.184,,2.358494,
0.0,,,0.0,0.0
0.0,,,,
0.07979999999999965,,,0.6735373,
2.8176,,,,
2.6476000000000006,,,,
1.4363,,,,
0.0,,,,
0.03830000000000045,,,,
5.5673,,,,
2.1889,,,,
0.3998000000000004,,,,
0.0,,,,
3.7433,,,,
3.1421,,,,
0.0,,,,
2.8040000000000003,,,,
1.4606,,0.9905,1.946031,
0.4928999999999997,,,,
2.6454000000000004,,,,
0.0,,,,
2.2935,,,,
0.1770999999999998,,,,
6.3477999999999986,,,,
0.0,,,,
0.5627999999999997,,,,
3.668,,,,
0.0,,,,
2.2225,,,,
3.7239,,,,
0.0,,,,
1.4335000000000004,,,,
4.5724,,,,
0.5212,,,,
2.1691,,,,
0.0,,,,
0.0,,,0.0,
7.5968,,,,5.6
1.0661,2.27,,,
0.6478999999999999,,,,
0.0,,,,
0.0,,,0.0,
1.5011,,,,
2.5214000000000003,,,,
0.3689,,,,
6.513999999999999,,,,
5.5292,9.58,,,
1.1948000000000003,,,,
0.0,,,,
0.0,,,,0.0
2.299,,,,
1.6982,,,,
4.9301,8.55,,,
0.0,,,,
0.0,,,,0.0
0.0,,,,
1.3724,,,,
5.4526,,,,
0.8605999999999998,,,,1.265
2.0913,,,,
0.0,,,,
0.0,,,,
4.2449,,,,
1.2077999999999998,,,,
0.0,,,,
1.3206,,,,
1.1690999999999998,,,,
2.2672000000000003,,,,
0.7656999999999998,,,,
1.8254,,,,
3.8287,,,,
0.0,,,,
0.0,,,,
1.4621,,,,
1.2403000000000002,,,,
4.132999999999999,,,,
0.5474999999999999,,0.9317,1.31436915,
0.0,,,,
1.9745,,,,
0.0,,,0.0,
3.7889,,,,
1.2546000000000004,,,,
2.0496,,,,
1.9059,,,,
0.6506000000000003,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,0.0,
0.5613000000000001,,,,
3.6479,,,4.964974,
4.9795,,,,
0.0,,,,
5.0946,,,,
5.7128,,,,
2.2854,,,,
1.1790999999999996,,,2.3293730000000004,
0.08029999999999983,,,,
1.4136000000000002,,,,
0.0,,,,
0.0,,,,0.0
3.208,,,,
2.239,,,,
3.9466,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.6476000000000006,,,,
0.0,,,,
1.8352,,,,
0.5864999999999996,,,,
0.4516999999999998,,,1.007328,
0.0,,,,
0.0,,,,
3.1017,,,,
0.0,,,,0.0
3.3137,,,,
0.0,,,,
0.0,,,,
0.6614000000000002,,,,
2.3483,,,,
0.0,,,0.0,
1.5094,2.89,,2.407819,
1.8545,,,,
0.0,,,,
5.953899999999999,,,,
2.0802000000000005,4.22,2.5198,3.1083312000000003,4.9350000000000005
0.0,,,,
2.3401,,,,
5.8252000000000015,,,,
0.07479999999999976,,,,
1.5677,,,,
2.2165000000000004,,,,
5.8112,,,,
0.1027,,,,
0.0,,,,
2.3828,,,,
0.7727999999999999,,,,
0.0,,,,
2.6407000000000003,,,,
1.6396000000000002,,,,
0.0,,,,
5.451899999999998,,,,
0.2877000000000001,,0.0543,0.39777792,
0.0,,,,
3.1880999999999995,,,,
0.13070000000000004,,,,
0.3237000000000001,,,,
0.0,,,,
0.7869999999999999,,,,
0.0,,,,
